INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
212018488,3005,,SICK ASSIST,D14,795,0,2021-03-23 09:21:00,2021,3,Tuesday,9,,COMMONWEALTH AVE,42.34900739248947,-71.13860107573626,"(42.34900739248947, -71.13860107573626)"
212018485,3115,,INVESTIGATE PERSON,B2,465,0,2021-03-23 08:48:00,2021,3,Tuesday,8,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212018483,1102,,FRAUD - FALSE PRETENSE / SCHEME,D14,778,0,2021-03-22 12:38:00,2021,3,Monday,12,,CHESTER ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212018478,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,790,0,2021-03-20 12:30:00,2021,3,Saturday,12,,ORKNEY RD,42.33691995379182,-71.14960316458082,"(42.33691995379182, -71.14960316458082)"
212018477,301,,ROBBERY,B2,209,0,2021-03-22 10:03:00,2021,3,Monday,10,,COBDEN ST,42.34051395468831,-71.03556247849434,"(42.34051395468831, -71.03556247849434)"
212018475,3410,,TOWED MOTOR VEHICLE,B2,305,0,2021-03-23 08:45:00,2021,3,Tuesday,8,,BRINTON ST,42.32027709724282,-71.09248784054655,"(42.32027709724282, -71.09248784054655)"
212018474,613,,LARCENY SHOPLIFTING,B2,593,0,2021-03-23 08:43:00,2021,3,Tuesday,8,,LONGWOOD AVE,42.33857000032452,-71.10670681008864,"(42.33857000032452, -71.10670681008864)"
212018466,3130,,SEARCH WARRANT,B2,182,0,2021-03-23 06:08:00,2021,3,Tuesday,6,,SHETLAND ST,42.32540470068626,-71.06771379553795,"(42.32540470068626, -71.06771379553795)"
212018462,3115,,INVESTIGATE PERSON,B3,465,0,2021-03-23 06:49:00,2021,3,Tuesday,6,,MARYKNOLL ST,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212018460,3410,,TOWED MOTOR VEHICLE,B2,317,0,2021-03-23 03:55:00,2021,3,Tuesday,3,,HOMESTEAD ST,42.31127725586286,-71.08909334113278,"(42.31127725586286, -71.08909334113278)"
212018458,3114,,INVESTIGATE PROPERTY,D14,804,0,2021-03-23 04:37:00,2021,3,Tuesday,4,,N BEACON ST,42.35383025295229,-71.13934877238746,"(42.35383025295229, -71.13934877238746)"
212018450,3005,,SICK ASSIST,D14,796,0,2021-03-23 01:37:00,2021,3,Tuesday,1,,"CHESTER ST & COMMONWEALTH AVE
BRIGHTON  MA 02134
U",42.35069401758427,-71.12892702331104,"(42.35069401758427, -71.12892702331104)"
212018446,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2021-03-23 00:38:00,2021,3,Tuesday,0,,"WASHINGTON ST & DALE ST
ROXBURY  MA 02119
UNITED S",42.32344695853757,-71.08954499770442,"(42.32344695853757, -71.08954499770442)"
212018441,3006,,SICK/INJURED/MEDICAL - PERSON,B3,416,0,2021-03-22 23:10:00,2021,3,Monday,23,,FAIRMOUNT ST,42.281048532594035,-71.07206440165467,"(42.281048532594035, -71.07206440165467)"
212018440,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B3, ,0,2021-03-22 23:25:00,2021,3,Monday,23,,"HAVELOCK ST & BLUE HILL AVE
DORCHESTER  MA 02124
U",42.286087959563694,-71.09093401094886,"(42.286087959563694, -71.09093401094886)"
212018436,301,,ROBBERY,B3, ,1,2021-03-22 23:12:00,2021,3,Monday,23,,"TALBOT AVE & KERWIN ST
BOSTON  MA 02124
UNITED STA",42.293278987043706,-71.08243796081548,"(42.293278987043706, -71.08243796081548)"
212018435,3115,,INVESTIGATE PERSON,B2,315,0,2021-03-22 22:54:00,2021,3,Monday,22,,"GASTON ST & WARREN ST
ROXBURY  MA 02121
UNITED STA",42.313559040488606,-71.08365003826246,"(42.313559040488606, -71.08365003826246)"
212018433,3005,,SICK ASSIST,B3,467,0,2021-03-22 22:50:00,2021,3,Monday,22,,WESTMORE RD,42.28277812300094,-71.09806504260095,"(42.28277812300094, -71.09806504260095)"
212018429,3803,,M/V ACCIDENT - PERSONAL INJURY,B3,438,0,2021-03-22 22:10:00,2021,3,Monday,22,,"NEW ENGLAND AVE & TALBOT AVE
DORCHESTER  MA 02124
",42.29174103255666,-71.07717899069988,"(42.29174103255666, -71.07717899069988)"
212018420,801,,ASSAULT - SIMPLE,B3,421,0,2021-03-22 21:51:00,2021,3,Monday,21,,DELHI ST,42.27436375747761,-71.09136934954907,"(42.27436375747761, -71.09136934954907)"
212018412,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D14,784,0,2021-03-22 20:50:00,2021,3,Monday,20,,WARREN ST,42.34946443646394,-71.14270449055681,"(42.34946443646394, -71.14270449055681)"
212018411,1402,,VANDALISM,B3,475,0,2021-03-22 15:00:00,2021,3,Monday,15,,FAVRE ST,42.2716614459892,-71.09953381947697,"(42.2716614459892, -71.09953381947697)"
212018410,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B2,281,0,2021-01-01 09:00:00,2021,1,Friday,9,,MORELAND ST,42.325720971088785,-71.08220071492579,"(42.325720971088785, -71.08220071492579)"
212018409,2647,,THREATS TO DO BODILY HARM,B2,611,0,2021-03-22 20:46:00,2021,3,Monday,20,,NEW WHITNEY ST,42.334780898261755,-71.1094776973673,"(42.334780898261755, -71.1094776973673)"
212018407,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B3,465,0,2021-01-26 00:00:00,2021,1,Tuesday,0,,NORFOLK ST,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212018406,3115,,INVESTIGATE PERSON,D14,803,0,2021-03-22 20:34:00,2021,3,Monday,20,,BLAINE ST,42.35601648925294,-71.13776421160237,"(42.35601648925294, -71.13776421160237)"
212018402,3005,,SICK ASSIST,D14,809,0,2021-03-22 20:08:00,2021,3,Monday,20,,ADAMSON ST,42.35826604013261,-71.13520406927266,"(42.35826604013261, -71.13520406927266)"
212018401,3005,,SICK ASSIST,B3,944,0,2021-03-22 19:44:00,2021,3,Monday,19,,STRATTON ST,42.29017432140568,-71.08808524853369,"(42.29017432140568, -71.08808524853369)"
212018400,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,602,0,2021-03-22 19:17:00,2021,3,Monday,19,,"HUNTINGTON AVE & LONGWOOD AVE
ROXBURY  MA 02115
UN",42.335815996971505,-71.10011504478672,"(42.335815996971505, -71.10011504478672)"
212018395,3005,,SICK ASSIST,D14,807,0,2021-03-22 00:00:00,2021,3,Monday,0,,WESTERN AVE,42.36284172499237,-71.13792233554409,"(42.36284172499237, -71.13792233554409)"
212018394,706,,AUTO THEFT - MOTORCYCLE / SCOOTER,B3,465,0,2021-03-21 19:00:00,2021,3,Sunday,19,,WALES ST,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212018393,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,D14, ,0,2021-03-22 18:57:00,2021,3,Monday,18,,"LONG AVE & ALLSTON ST
BRIGHTON  MA 02134
UNITED ST",42.35042298522547,-71.13638098257248,"(42.35042298522547, -71.13638098257248)"
212018391,3005,,SICK ASSIST,B2,260,0,2021-03-22 18:49:00,2021,3,Monday,18,,HARTFORD ST,42.31801549383284,-71.07391772742366,"(42.31801549383284, -71.07391772742366)"
212018386,3114,,INVESTIGATE PROPERTY,B2,282,0,2021-03-22 19:34:00,2021,3,Monday,19,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212018383,801,,ASSAULT - SIMPLE,B2,319,0,2021-03-22 18:38:00,2021,3,Monday,18,,SCHUYLER ST,42.309114219458586,-71.08667125999213,"(42.309114219458586, -71.08667125999213)"
212018380,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2,330,0,2021-03-22 13:12:00,2021,3,Monday,13,,WASHINGTON ST,42.30649282980647,-71.08180676829282,"(42.30649282980647, -71.08180676829282)"
212018378,3410,,TOWED MOTOR VEHICLE,D14,794,0,2021-03-22 17:20:00,2021,3,Monday,17,,COMMONWEALTH AVE,42.34906577769542,-71.13414695373906,"(42.34906577769542, -71.13414695373906)"
212018375,3115,,INVESTIGATE PERSON,B3,429,0,2021-03-22 18:20:00,2021,3,Monday,18,,WINSTON RD,42.28508808723223,-71.08789462339873,"(42.28508808723223, -71.08789462339873)"
212018374,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B2,318,0,2021-03-22 18:04:00,2021,3,Monday,18,,"HUMBOLDT AVE & SEAVER ST
ROXBURY  MA 02121
UNITED ",42.30985599549868,-71.09215300768656,"(42.30985599549868, -71.09215300768656)"
212018364,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,908,0,2021-03-22 18:19:00,2021,3,Monday,18,,"53 FRANKLIN HILL AVE
DORCHESTER  MA 02124
UNITED S",42.29558506587588,-71.0915803792111,"(42.29558506587588, -71.0915803792111)"
212018360,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,280,0,2021-03-22 18:16:00,2021,3,Monday,18,,WARREN ST,42.329024688954846,-71.08341504753118,"(42.329024688954846, -71.08341504753118)"
212018355,801,,ASSAULT - SIMPLE,B2,301,0,2021-03-22 17:08:00,2021,3,Monday,17,,CENTRE ST,42.29176925795394,-71.06645219530192,"(42.29176925795394, -71.06645219530192)"
212018350,706,,AUTO THEFT - MOTORCYCLE / SCOOTER,B3,465,0,2021-03-21 19:00:00,2021,3,Sunday,19,,WALES ST,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212018347,2610,,TRESPASSING,B2,311,0,2021-03-22 17:40:00,2021,3,Monday,17,,CLIFFORD ST,42.319854434786805,-71.07972518175252,"(42.319854434786805, -71.07972518175252)"
212018342,3115,,INVESTIGATE PERSON,B2, ,0,2021-03-22 16:51:00,2021,3,Monday,16,,"SEAVER ST & BLUE HILL AVE
ROXBURY  MA 02121
UNITED",42.30536499909171,-71.08527603166485,"(42.30536499909171, -71.08527603166485)"
212018337,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,B2,282,0,2021-03-22 17:04:00,2021,3,Monday,17,,MORELAND ST,42.32306312846994,-71.07709874563007,"(42.32306312846994, -71.07709874563007)"
212018335,423,,ASSAULT - AGGRAVATED,B3,456,1,2021-03-22 17:11:00,2021,3,Monday,17,,GREENWOOD ST,42.30175908890449,-71.0795516016392,"(42.30175908890449, -71.0795516016392)"
212018333,3410,,TOWED MOTOR VEHICLE,D14,794,0,2021-03-22 14:20:00,2021,3,Monday,14,,COMMONWEALTH AVE,42.350072010947635,-71.13202925984095,"(42.350072010947635, -71.13202925984095)"
212018330,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D14,794,0,2021-03-22 16:48:00,2021,3,Monday,16,,ALLSTON ST,42.35279528429042,-71.13475582626218,"(42.35279528429042, -71.13475582626218)"
212018326,1402,,VANDALISM,D14,752,0,2021-03-22 16:45:00,2021,3,Monday,16,,WASHINGTON ST,42.35042608570896,-71.16637331934788,"(42.35042608570896, -71.16637331934788)"
212018324,617,,LARCENY THEFT FROM BUILDING,B3,439,0,2021-03-22 16:16:00,2021,3,Monday,16,,FLOYD ST,42.28834692423826,-71.08607720443712,"(42.28834692423826, -71.08607720443712)"
212018323,3115,,INVESTIGATE PERSON,B3,465,0,2021-03-22 17:03:00,2021,3,Monday,17,,FULLER ST,0,0,"(0, 0)"
212018321,3115,,INVESTIGATE PERSON,D14,924,0,2021-03-22 16:15:00,2021,3,Monday,16,,WASHINGTON ST,42.34425778968061,-71.14383620746543,"(42.34425778968061, -71.14383620746543)"
212018314,3410,,TOWED MOTOR VEHICLE,B3,468,0,2021-03-22 15:59:00,2021,3,Monday,15,,WELLINGTON HILL ST,42.279656854449364,-71.09337671595628,"(42.279656854449364, -71.09337671595628)"
212018312,3006,,SICK/INJURED/MEDICAL - PERSON,B2,911,0,2021-03-22 16:05:00,2021,3,Monday,16,,ANNUNCIATION RD,42.335062177633304,-71.0931678123782,"(42.335062177633304, -71.0931678123782)"
212018311,3125,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),B2,280,0,2021-03-22 16:15:00,2021,3,Monday,16,,WARREN ST,42.329024688954846,-71.08341504753118,"(42.329024688954846, -71.08341504753118)"
212018310,2907,,VAL - OPERATING AFTER REV/SUSP.,B2, ,0,2021-03-22 15:43:00,2021,3,Monday,15,,"CASTLEGATE RD & BLUE HILL AVENUE
BOSTON  MA 02121
",42.30741502150892,-71.08404194064381,"(42.30741502150892, -71.08404194064381)"
212018297,1402,,VANDALISM,D14,803,0,2021-03-22 07:40:00,2021,3,Monday,7,,BLAINE ST,42.35601648925294,-71.13776421160237,"(42.35601648925294, -71.13776421160237)"
212018295,1402,,VANDALISM,B2,182,0,2021-03-19 21:00:00,2021,3,Friday,21,,BURRELL ST,42.323148399469176,-71.07004416553626,"(42.323148399469176, -71.07004416553626)"
212018291,3207,,PROPERTY - FOUND,B2, ,0,2021-03-21 17:30:00,2021,3,Sunday,17,,"PLAYSTEAD RD & WALNUT ENTRANCE
DORCHESTER  MA 0212",42.31109002910687,-71.09628201197114,"(42.31109002910687, -71.09628201197114)"
212018289,3005,,SICK ASSIST,D14,807,0,2021-03-22 13:49:00,2021,3,Monday,13,,ANTWERP ST,42.36233439916554,-71.13838137609898,"(42.36233439916554, -71.13838137609898)"
212018183,520,,BURGLARY - RESIDENTIAL,D14,804,0,2021-03-22 03:26:00,2021,3,Monday,3,,N BEACON ST,42.35383025295229,-71.13934877238746,"(42.35383025295229, -71.13934877238746)"
212018285,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,B2, ,0,2021-03-22 13:00:00,2021,3,Monday,13,,"MELNEA CASS BLVD & HARRISON AVE
ROXBURY  MA 02119
",42.33202196629571,-71.07939898661797,"(42.33202196629571, -71.07939898661797)"
212018282,619,,LARCENY ALL OTHERS,B2,602,0,2021-03-11 15:00:00,2021,3,Thursday,15,,WIGGLESWORTH ST,42.33427753757271,-71.1029521088075,"(42.33427753757271, -71.1029521088075)"
212018269,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2,316,0,2021-03-22 11:44:00,2021,3,Monday,11,,HAROLD ST,42.31331113765579,-71.09231516718792,"(42.31331113765579, -71.09231516718792)"
212018261,3410,,TOWED MOTOR VEHICLE,B2,587,0,2021-03-22 12:37:00,2021,3,Monday,12,,PARKER ST,42.33138383718933,-71.09734803983105,"(42.33138383718933, -71.09734803983105)"
212018260,617,,LARCENY THEFT FROM BUILDING,B2,288,0,2021-03-19 01:13:00,2021,3,Friday,1,,WASHINGTON ST,42.330118616107626,-71.08425105981017,"(42.330118616107626, -71.08425105981017)"
212018254,1402,,VANDALISM,B3,427,0,2021-03-22 00:00:00,2021,3,Monday,0,,ASTORIA ST,42.279138406107485,-71.08797089903365,"(42.279138406107485, -71.08797089903365)"
212018250,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B2,167,0,2021-02-03 00:00:00,2021,2,Wednesday,0,,MASSACHUSETTS AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
212018248,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B3,465,0,2021-03-20 01:00:00,2021,3,Saturday,1,,HIAWATHA RD,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212018245,3001,,DEATH INVESTIGATION,D14,812,0,2021-03-22 12:15:00,2021,3,Monday,12,,N HARVARD ST,42.36402978368451,-71.1286334037822,"(42.36402978368451, -71.1286334037822)"
212018237,3114,,INVESTIGATE PROPERTY,B2,612,0,2021-03-17 12:23:00,2021,3,Wednesday,12,,LONGWOOD AVE,42.33744151891779,-71.10428095571272,"(42.33744151891779, -71.10428095571272)"
212018234,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14,811,0,2021-03-22 11:22:00,2021,3,Monday,11,,WESTERN AVE,42.36335709901264,-71.13409413558749,"(42.36335709901264, -71.13409413558749)"
212018231,3410,,TOWED MOTOR VEHICLE,B3, ,0,2021-03-22 11:29:00,2021,3,Monday,11,,NORFOLK,0,0,"(0, 0)"
212018229,3106,,PROPERTY - ACCIDENTAL DAMAGE,B2,182,0,2021-03-22 10:43:00,2021,3,Monday,10,,MARSHFIELD ST,42.322631564188704,-71.0697984496698,"(42.322631564188704, -71.0697984496698)"
212018227,3502,,MISSING PERSON - LOCATED,B3,446,0,2021-03-22 11:20:00,2021,3,Monday,11,,ATHELWOLD ST,42.29603943268038,-71.0771702275424,"(42.29603943268038, -71.0771702275424)"
212018217,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14,778,0,2021-03-22 10:20:00,2021,3,Monday,10,,KELTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212018216,3410,,TOWED MOTOR VEHICLE,D14,785,0,2021-03-22 10:00:00,2021,3,Monday,10,,WASHINGTON ST,42.34425778968061,-71.14383620746543,"(42.34425778968061, -71.14383620746543)"
212018213,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2,258,0,2021-03-22 09:19:00,2021,3,Monday,9,,COLUMBIA RD,42.31684532014374,-71.06556418903345,"(42.31684532014374, -71.06556418903345)"
212018212,613,,LARCENY SHOPLIFTING,B2,324,0,2021-03-22 09:35:00,2021,3,Monday,9,,BLUE HILL AVE,42.31709355046751,-71.07802976841748,"(42.31709355046751, -71.07802976841748)"
212018210,3410,,TOWED MOTOR VEHICLE,D14,783,0,2021-03-22 09:45:00,2021,3,Monday,9,,WARREN ST,42.34946443646394,-71.14270449055681,"(42.34946443646394, -71.14270449055681)"
212018206,613,,LARCENY SHOPLIFTING,D14,768,0,2021-03-22 09:03:00,2021,3,Monday,9,,MARKET ST,42.35580706049085,-71.14932167193464,"(42.35580706049085, -71.14932167193464)"
212018198,613,,LARCENY SHOPLIFTING,B2,603,0,2021-03-22 07:15:00,2021,3,Monday,7,,TREMONT ST,42.3338068325205,-71.10377843024641,"(42.3338068325205, -71.10377843024641)"
212018194,1402,,VANDALISM,B3,432,0,2021-03-22 06:48:00,2021,3,Monday,6,,JACOB ST,42.285418458984076,-71.08366377483047,"(42.285418458984076, -71.08366377483047)"
212018188,3115,,INVESTIGATE PERSON,B2,263,0,2021-03-22 05:54:00,2021,3,Monday,5,,WINTHROP ST,42.323297117383795,-71.07549056251848,"(42.323297117383795, -71.07549056251848)"
212018187,3114,,INVESTIGATE PROPERTY,B3,419,0,2021-03-22 05:20:00,2021,3,Monday,5,,FAIRMOUNT ST,42.27997885621183,-71.07684218112807,"(42.27997885621183, -71.07684218112807)"
212018182,2905,,VAL - VIOLATION OF AUTO LAW,B3,463,0,2021-03-22 01:08:00,2021,3,Monday,1,,BLUE HILL AVE,42.29590385320075,-71.08773293627384,"(42.29590385320075, -71.08773293627384)"
212018179,3114,,INVESTIGATE PROPERTY,B3,444,0,2021-03-22 02:33:00,2021,3,Monday,2,,BLUE HILL AVE,42.29576380381549,-71.08756001916733,"(42.29576380381549, -71.08756001916733)"
212018171,2101,,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,B3,436,0,2021-03-22 00:55:00,2021,3,Monday,0,,OAKWOOD ST,42.28816223214697,-71.07362756986319,"(42.28816223214697, -71.07362756986319)"
212018165,1402,,VANDALISM,B2,901,0,2021-03-22 00:17:00,2021,3,Monday,0,,HORADAN WAY,42.33371742337581,-71.09665806323623,"(42.33371742337581, -71.09665806323623)"
212018155,3410,,TOWED MOTOR VEHICLE,B3,426,0,2021-03-21 22:09:00,2021,3,Sunday,22,,BLUE HILL AVE,42.26985916134842,-71.09346353325522,"(42.26985916134842, -71.09346353325522)"
212018145,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,472,0,2021-03-21 20:10:00,2021,3,Sunday,20,,BROCKTON ST,42.27136120216942,-71.09858228082993,"(42.27136120216942, -71.09858228082993)"
212018139,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D14,814,0,2021-03-21 20:41:00,2021,3,Sunday,20,,CAMBRIDGE ST,42.35825784929364,-71.12560095834704,"(42.35825784929364, -71.12560095834704)"
212018134,3801,,M/V ACCIDENT - OTHER,B2,282,0,2021-03-21 20:44:00,2021,3,Sunday,20,,BLUE HILL AVE,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212018133,3801,,M/V ACCIDENT - OTHER,B3,566,0,2021-03-21 20:55:00,2021,3,Sunday,20,,"BLUE HILL AVE & COLUMBIA RD
DORCHESTER  MA 02121
U",42.30339098744011,-71.0852719820049,"(42.30339098744011, -71.0852719820049)"
212018131,3115,,INVESTIGATE PERSON,B3,469,0,2021-03-21 19:45:00,2021,3,Sunday,19,,WALK HILL ST,42.27791464599671,-71.09452936620902,"(42.27791464599671, -71.09452936620902)"
212018129,3301,,VERBAL DISPUTE,D14,816,0,2021-03-21 19:56:00,2021,3,Sunday,19,,MANSFIELD ST,42.35752408143303,-71.1307738392074,"(42.35752408143303, -71.1307738392074)"
212018123,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2021-03-21 19:51:00,2021,3,Sunday,19,,"GLENDALE ST & COLUMBIA RD
DORCHESTER  MA 02125
UNI",42.312693962499864,-71.06842697756434,"(42.312693962499864, -71.06842697756434)"
212018122,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,465,0,2021-03-21 20:06:00,2021,3,Sunday,20,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212018120,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,465,0,2021-03-21 20:04:00,2021,3,Sunday,20,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212018116,2647,,THREATS TO DO BODILY HARM,D14,769,0,2021-03-21 19:05:00,2021,3,Sunday,19,,MARKET ST,42.3544189843191,-71.15018788320823,"(42.3544189843191, -71.15018788320823)"
212018115,3005,,SICK ASSIST,D14,800,0,2021-03-21 18:53:00,2021,3,Sunday,18,,PRATT ST,42.355010715811694,-71.12887910832643,"(42.355010715811694, -71.12887910832643)"
212018113,3115,,INVESTIGATE PERSON,D14,784,0,2021-03-21 19:14:00,2021,3,Sunday,19,,COMMONWEALTH AVE,42.348227413057316,-71.14075262166958,"(42.348227413057316, -71.14075262166958)"
212018104,3115,,INVESTIGATE PERSON,B3,450,0,2021-03-21 18:51:00,2021,3,Sunday,18,,WHITFIELD ST,42.29169079180355,-71.07447258462682,"(42.29169079180355, -71.07447258462682)"
212018094,3114,,INVESTIGATE PROPERTY,D14,769,0,2021-03-21 18:29:00,2021,3,Sunday,18,,MARKET ST,42.35294166281579,-71.15110370357533,"(42.35294166281579, -71.15110370357533)"
212018089,3207,,PROPERTY - FOUND,D14,778,0,2021-03-21 18:33:00,2021,3,Sunday,18,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212018075,613,,LARCENY SHOPLIFTING,D14,768,0,2021-03-21 17:00:00,2021,3,Sunday,17,,MARKET ST,42.35580706049085,-71.14932167193464,"(42.35580706049085, -71.14932167193464)"
212018067,3803,,M/V ACCIDENT - PERSONAL INJURY,D14,780,0,2021-03-21 16:40:00,2021,3,Sunday,16,,"CUSHMAN RD & ETNA ST
BRIGHTON  MA 02135
UNITED STA",42.35390702702242,-71.14728395302924,"(42.35390702702242, -71.14728395302924)"
212018061,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,465,0,2021-03-21 13:30:00,2021,3,Sunday,13,,WHEATLAND AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212018056,2613,,ANIMAL ABUSE,D14,788,0,2021-03-21 04:30:00,2021,3,Sunday,4,,KINROSS RD,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212018042,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3, ,0,2021-03-21 14:04:00,2021,3,Sunday,14,,"WOODHAVEN ST & CUMMINS HWY
MATTAPAN  MA 02126
UNIT",42.27025299053835,-71.09828805314584,"(42.27025299053835, -71.09828805314584)"
212018038,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3,413,0,2021-03-21 14:15:00,2021,3,Sunday,14,,"MORTON ST & OAKRIDGE ST
DORCHESTER  MA 02126
UNITE",42.27587700195398,-71.07390196933856,"(42.27587700195398, -71.07390196933856)"
212018037,3115,,INVESTIGATE PERSON,B2,313,0,2021-03-21 13:22:00,2021,3,Sunday,13,,DECKARD ST,42.31587739576609,-71.08510889142046,"(42.31587739576609, -71.08510889142046)"
212018029,1402,,VANDALISM,B2,181,0,2021-03-20 22:00:00,2021,3,Saturday,22,,SHIRLEY ST,42.32354782562027,-71.07225002611413,"(42.32354782562027, -71.07225002611413)"
212018026,3301,,VERBAL DISPUTE,B2,291,0,2021-03-21 12:31:00,2021,3,Sunday,12,,CENTRE ST,42.32980757427775,-71.09259161150813,"(42.32980757427775, -71.09259161150813)"
212018024,3115,,INVESTIGATE PERSON,B2,288,0,2021-03-21 11:17:00,2021,3,Sunday,11,,ROXBURY ST,42.32952035449152,-71.08530640838333,"(42.32952035449152, -71.08530640838333)"
212018021,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,451,0,2021-03-21 11:52:00,2021,3,Sunday,11,,WHEATLAND AVE,42.29350271504225,-71.07344861567798,"(42.29350271504225, -71.07344861567798)"
212018006,3410,,TOWED MOTOR VEHICLE,B3, ,0,2021-03-21 11:40:00,2021,3,Sunday,11,,FERNADALE,0,0,"(0, 0)"
212018002,613,,LARCENY SHOPLIFTING,B2,603,0,2021-03-21 10:51:00,2021,3,Sunday,10,,TREMONT ST,42.3338068325205,-71.10377843024641,"(42.3338068325205, -71.10377843024641)"
